agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
446,-1,-1,-1,-1,1,2,1,2,989.53,1022.60,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35449.242188,0.000000,0.000000,0.000000,15,3,1;4;2;,,989.5;1007.0;1022.6;,27.613539,26.820908,55.891174,28.320480,
447,-1,-1,-1,-1,1,2,1,2,989.67,1022.70,c,33.03,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35435.164063,0.000000,0.000000,0.000000,15,3,1;4;2;,,989.6;1007.2;1022.7;,27.613539,26.820908,55.891174,28.320480,
448,-1,-1,-1,-1,1,2,1,2,989.80,1022.90,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35463.550781,0.000000,0.000000,0.000000,10,3,1;4;2;,,989.8;1007.3;1022.9;,27.613539,26.820908,55.891174,28.320480,
449,-1,-1,-1,-1,1,2,1,2,989.93,1023.00,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35449.449219,0.000000,0.000000,0.000000,5,3,1;4;2;,,989.9;1007.4;1023.0;,27.613539,26.820908,55.891174,28.320480,
450,-1,-1,-1,-1,1,2,1,2,990.07,1023.10,c,33.03,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35435.343750,0.000000,0.000000,0.000000,5,3,1;4;2;,,990.0;1007.6;1023.1;,27.613539,26.820908,55.891174,28.320480,
451,-1,-1,-1,-1,1,2,1,2,990.20,1023.30,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35463.734375,0.000000,0.000000,0.000000,5,3,1;4;2;,,990.1;1007.7;1023.3;,27.613539,26.820908,55.891174,28.320480,
452,-1,-1,-1,-1,1,2,1,2,990.33,1023.40,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35449.656250,0.000000,0.000000,0.000000,10,3,1;4;2;,,990.3;1007.8;1023.4;,27.613539,26.820908,55.891174,28.320480,
453,-1,-1,-1,-1,1,2,1,2,990.47,1023.50,c,33.03,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35435.554688,0.000000,0.000000,0.000000,0,3,1;4;2;,,990.4;1008.0;1023.5;,27.613539,26.820908,55.891174,28.320480,
454,-1,-1,-1,-1,1,2,1,2,990.60,1023.70,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35463.914063,0.000000,0.000000,0.000000,15,3,1;4;2;,,990.5;1008.1;1023.7;,27.613539,26.820908,55.891174,28.320480,
455,-1,-1,-1,-1,1,2,1,2,990.73,1023.80,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35449.812500,0.000000,0.000000,0.000000,10,3,1;4;2;,,990.7;1008.2;1023.8;,27.613539,26.820908,55.891174,28.320480,
456,-1,-1,-1,-1,1,2,1,2,990.87,1023.90,c,33.03,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35435.734375,0.000000,0.000000,0.000000,15,3,1;4;2;,,990.8;1008.4;1023.9;,27.613539,26.820908,55.891174,28.320480,
457,-1,-1,-1,-1,1,2,1,2,991.00,1024.10,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.093750,0.000000,0.000000,0.000000,0,3,1;4;2;,,990.9;1008.5;1024.1;,27.613539,26.820908,55.891174,28.320480,
458,-1,-1,-1,-1,1,2,1,2,991.13,1024.20,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35449.992188,0.000000,0.000000,0.000000,0,3,1;4;2;,,991.1;1008.6;1024.2;,27.613539,26.820908,55.891174,28.320480,
459,-1,-1,-1,-1,1,2,1,2,991.27,1024.30,c,33.03,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35435.945313,0.000000,0.000000,0.000000,15,3,1;4;2;,,991.2;1008.8;1024.3;,27.613539,26.820908,55.891174,28.320480,
460,-1,-1,-1,-1,1,2,1,2,991.40,1024.50,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.304688,0.000000,0.000000,0.000000,5,3,1;4;2;,,991.3;1008.9;1024.5;,27.613539,26.820908,55.891174,28.320480,
461,-1,-1,-1,-1,1,2,1,2,991.53,1024.60,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.199219,0.000000,0.000000,0.000000,5,3,1;4;2;,,991.5;1009.0;1024.6;,27.613539,26.820908,55.891174,28.320480,
462,-1,-1,-1,-1,1,2,1,2,991.66,1024.70,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.097656,0.000000,0.000000,0.000000,0,3,1;4;2;,,991.6;1009.2;1024.7;,27.613539,26.820908,55.891174,28.320480,
463,-1,-1,-1,-1,1,2,1,2,991.80,1024.90,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.507813,0.000000,0.000000,0.000000,15,3,1;4;2;,,991.7;1009.3;1024.9;,27.613539,26.820908,55.891174,28.320480,
464,-1,-1,-1,-1,1,2,1,2,991.93,1025.00,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.382813,0.000000,0.000000,0.000000,5,3,1;4;2;,,991.9;1009.4;1025.0;,27.613539,26.820908,55.891174,28.320480,
465,-1,-1,-1,-1,1,2,1,2,992.06,1025.10,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.281250,0.000000,0.000000,0.000000,5,3,1;4;2;,,992.0;1009.6;1025.1;,27.613539,26.820908,55.891174,28.320480,
466,-1,-1,-1,-1,1,2,1,2,992.20,1025.30,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.691406,0.000000,0.000000,0.000000,10,3,1;4;2;,,992.1;1009.7;1025.3;,27.613539,26.820908,55.891174,28.320480,
467,-1,-1,-1,-1,1,2,1,2,992.33,1025.40,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.589844,0.000000,0.000000,0.000000,5,3,1;4;2;,,992.3;1009.8;1025.4;,27.613539,26.820908,55.891174,28.320480,
468,-1,-1,-1,-1,1,2,1,2,992.46,1025.50,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.484375,0.000000,0.000000,0.000000,0,3,1;4;2;,,992.4;1010.0;1025.5;,27.613539,26.820908,55.891174,28.320480,
469,-1,-1,-1,-1,1,2,1,2,992.60,1025.70,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.843750,0.000000,0.000000,0.000000,5,3,1;4;2;,,992.5;1010.1;1025.7;,27.613539,26.820908,55.891174,28.320480,
470,-1,-1,-1,-1,1,2,1,2,992.73,1025.80,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.796875,0.000000,0.000000,0.000000,0,3,1;4;2;,,992.7;1010.2;1025.8;,27.613539,26.820908,55.891174,28.320480,
471,-1,-1,-1,-1,1,2,1,2,992.86,1025.90,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.695313,0.000000,0.000000,0.000000,0,3,1;4;2;,,992.8;1010.4;1025.9;,27.613539,26.820908,55.891174,28.320480,
472,-1,-1,-1,-1,1,2,1,2,993.00,1026.10,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.054688,0.000000,0.000000,0.000000,0,3,1;4;2;,,992.9;1010.5;1026.1;,27.613539,26.820908,55.891174,28.320480,
473,-1,-1,-1,-1,1,2,1,2,993.13,1026.20,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.925781,0.000000,0.000000,0.000000,10,3,1;4;2;,,993.1;1010.6;1026.2;,27.613539,26.820908,55.891174,28.320480,
474,-1,-1,-1,-1,1,2,1,2,993.26,1026.30,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.875000,0.000000,0.000000,0.000000,0,3,1;4;2;,,993.2;1010.8;1026.3;,27.613539,26.820908,55.891174,28.320480,
475,-1,-1,-1,-1,1,2,1,2,993.40,1026.50,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.234375,0.000000,0.000000,0.000000,15,3,1;4;2;,,993.3;1010.9;1026.5;,27.613539,26.820908,55.891174,28.320480,
476,-1,-1,-1,-1,1,2,1,2,993.53,1026.60,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.132813,0.000000,0.000000,0.000000,5,3,1;4;2;,,993.5;1011.0;1026.6;,27.613539,26.820908,55.891174,28.320480,
477,-1,-1,-1,-1,1,2,1,2,993.66,1026.70,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.031250,0.000000,0.000000,0.000000,15,3,1;4;2;,,993.6;1011.2;1026.7;,27.613539,26.820908,55.891174,28.320480,
478,-1,-1,-1,-1,1,2,1,2,993.80,1026.90,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.445313,0.000000,0.000000,0.000000,15,3,1;4;2;,,993.7;1011.3;1026.9;,27.613539,26.820908,55.891174,28.320480,
479,-1,-1,-1,-1,1,2,1,2,993.93,1027.00,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.339844,0.000000,0.000000,0.000000,5,3,1;4;2;,,993.9;1011.4;1027.0;,27.613539,26.820908,55.891174,28.320480,
480,-1,-1,-1,-1,1,2,1,2,994.06,1027.10,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.238281,0.000000,0.000000,0.000000,15,3,1;4;2;,,994.0;1011.6;1027.1;,27.613539,26.820908,55.891174,28.320480,
481,-1,-1,-1,-1,1,2,1,2,994.20,1027.30,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.648438,0.000000,0.000000,0.000000,15,3,1;4;2;,,994.1;1011.7;1027.3;,27.613539,26.820908,55.891174,28.320480,
482,-1,-1,-1,-1,1,2,1,2,994.33,1027.40,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.546875,0.000000,0.000000,0.000000,5,3,1;4;2;,,994.3;1011.8;1027.4;,27.613539,26.820908,55.891174,28.320480,
483,-1,-1,-1,-1,1,2,1,2,994.46,1027.50,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.421875,0.000000,0.000000,0.000000,10,3,1;4;2;,,994.4;1012.0;1027.5;,27.613539,26.820908,55.891174,28.320480,
484,-1,-1,-1,-1,1,2,1,2,994.59,1027.70,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.781250,0.000000,0.000000,0.000000,10,3,1;4;2;,,994.5;1012.1;1027.7;,27.613539,26.820908,55.891174,28.320480,
485,-1,-1,-1,-1,1,2,1,2,994.73,1027.80,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.730469,0.000000,0.000000,0.000000,10,3,1;4;2;,,994.7;1012.2;1027.8;,27.613539,26.820908,55.891174,28.320480,
486,-1,-1,-1,-1,1,2,1,2,994.86,1027.90,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.625000,0.000000,0.000000,0.000000,10,3,1;4;2;,,994.8;1012.4;1027.9;,27.613539,26.820908,55.891174,28.320480,
487,-1,-1,-1,-1,1,2,1,2,994.99,1028.10,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.984375,0.000000,0.000000,0.000000,5,3,1;4;2;,,994.9;1012.5;1028.1;,27.613539,26.820908,55.891174,28.320480,
488,-1,-1,-1,-1,1,2,1,2,995.13,1028.20,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.882813,0.000000,0.000000,0.000000,0,3,1;4;2;,,995.1;1012.6;1028.2;,27.613539,26.820908,55.891174,28.320480,
489,-1,-1,-1,-1,1,2,1,2,995.26,1028.30,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.835938,0.000000,0.000000,0.000000,0,3,1;4;2;,,995.2;1012.8;1028.3;,27.613539,26.820908,55.891174,28.320480,
490,-1,-1,-1,-1,1,2,1,2,995.39,1028.50,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.195313,0.000000,0.000000,0.000000,0,3,1;4;2;,,995.3;1012.9;1028.5;,27.613539,26.820908,55.891174,28.320480,
491,-1,-1,-1,-1,1,2,1,2,995.53,1028.60,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.066406,0.000000,0.000000,0.000000,15,3,1;4;2;,,995.5;1013.0;1028.6;,27.613539,26.820908,55.891174,28.320480,
492,-1,-1,-1,-1,1,2,1,2,995.66,1028.70,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.964844,0.000000,0.000000,0.000000,5,3,1;4;2;,,995.6;1013.2;1028.7;,27.613539,26.820908,55.891174,28.320480,
493,-1,-1,-1,-1,1,2,1,2,995.79,1028.90,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.375000,0.000000,0.000000,0.000000,10,3,1;4;2;,,995.7;1013.3;1028.9;,27.613539,26.820908,55.891174,28.320480,
494,-1,-1,-1,-1,1,2,1,2,995.93,1029.00,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.273438,0.000000,0.000000,0.000000,5,3,1;4;2;,,995.9;1013.4;1029.0;,27.613539,26.820908,55.891174,28.320480,
495,-1,-1,-1,-1,1,2,1,2,996.06,1029.10,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.171875,0.000000,0.000000,0.000000,5,3,1;4;2;,,996.0;1013.6;1029.1;,27.613539,26.820908,55.891174,28.320480,
496,-1,-1,-1,-1,1,2,1,2,996.19,1029.30,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.585938,0.000000,0.000000,0.000000,15,3,1;4;2;,,996.1;1013.7;1029.3;,27.613539,26.820908,55.891174,28.320480,
497,-1,-1,-1,-1,1,2,1,2,996.33,1029.40,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.480469,0.000000,0.000000,0.000000,5,3,1;4;2;,,996.3;1013.8;1029.4;,27.613539,26.820908,55.891174,28.320480,
498,-1,-1,-1,-1,1,2,1,2,996.46,1029.50,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.378906,0.000000,0.000000,0.000000,5,3,1;4;2;,,996.4;1014.0;1029.5;,27.613539,26.820908,55.891174,28.320480,
499,-1,-1,-1,-1,1,2,1,2,996.59,1029.70,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.738281,0.000000,0.000000,0.000000,15,3,1;4;2;,,996.5;1014.1;1029.7;,27.613539,26.820908,55.891174,28.320480,
500,-1,-1,-1,-1,1,2,1,2,996.73,1029.80,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.687500,0.000000,0.000000,0.000000,15,3,1;4;2;,,996.7;1014.2;1029.8;,27.613539,26.820908,55.891174,28.320480,
501,-1,-1,-1,-1,1,2,1,2,996.86,1029.90,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.562500,0.000000,0.000000,0.000000,15,3,1;4;2;,,996.8;1014.4;1029.9;,27.613539,26.820908,55.891174,28.320480,
502,-1,-1,-1,-1,1,2,1,2,996.99,1030.10,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.921875,0.000000,0.000000,0.000000,5,3,1;4;2;,,996.9;1014.5;1030.1;,27.613539,26.820908,55.891174,28.320480,
503,-1,-1,-1,-1,1,2,1,2,997.13,1030.20,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.820313,0.000000,0.000000,0.000000,0,3,1;4;2;,,997.1;1014.6;1030.2;,27.613539,26.820908,55.891174,28.320480,
504,-1,-1,-1,-1,1,2,1,2,997.26,1030.30,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.765625,0.000000,0.000000,0.000000,10,3,1;4;2;,,997.2;1014.8;1030.3;,27.613539,26.820908,55.891174,28.320480,
505,-1,-1,-1,-1,1,2,1,2,997.39,1030.50,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.125000,0.000000,0.000000,0.000000,15,3,1;4;2;,,997.3;1014.9;1030.5;,27.613539,26.820908,55.891174,28.320480,
506,-1,-1,-1,-1,1,2,1,2,997.52,1030.60,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.023438,0.000000,0.000000,0.000000,0,3,1;4;2;,,997.5;1015.0;1030.6;,27.613539,26.820908,55.891174,28.320480,
507,-1,-1,-1,-1,1,2,1,2,997.66,1030.70,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.921875,0.000000,0.000000,0.000000,5,3,1;4;2;,,997.6;1015.2;1030.7;,27.613539,26.820908,55.891174,28.320480,
508,-1,-1,-1,-1,1,2,1,2,997.79,1030.90,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.335938,0.000000,0.000000,0.000000,5,3,1;4;2;,,997.7;1015.3;1030.9;,27.613539,26.820908,55.891174,28.320480,
509,-1,-1,-1,-1,1,2,1,2,997.92,1031.00,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.234375,0.000000,0.000000,0.000000,0,3,1;4;2;,,997.9;1015.4;1031.0;,27.613539,26.820908,55.891174,28.320480,
510,-1,-1,-1,-1,1,2,1,2,998.06,1031.10,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.105469,0.000000,0.000000,0.000000,15,3,1;4;2;,,998.0;1015.6;1031.1;,27.613539,26.820908,55.891174,28.320480,
511,-1,-1,-1,-1,1,2,1,2,998.19,1031.20,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.003906,0.000000,0.000000,0.000000,0,3,1;4;2;,,998.1;1015.7;1031.2;,27.613539,26.820908,55.891174,28.320480,
512,-1,-1,-1,-1,1,2,1,2,998.32,1031.40,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.414063,0.000000,0.000000,0.000000,5,3,1;4;2;,,998.3;1015.8;1031.4;,27.613539,26.820908,55.891174,28.320480,
513,-1,-1,-1,-1,1,2,1,2,998.46,1031.50,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.312500,0.000000,0.000000,0.000000,5,3,1;4;2;,,998.4;1016.0;1031.5;,27.613539,26.820908,55.891174,28.320480,
514,-1,-1,-1,-1,1,2,1,2,998.59,1031.70,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.671875,0.000000,0.000000,0.000000,15,3,1;4;2;,,998.5;1016.1;1031.7;,27.613539,26.820908,55.891174,28.320480,
515,-1,-1,-1,-1,1,2,1,2,998.72,1031.80,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.621094,0.000000,0.000000,0.000000,10,3,1;4;2;,,998.7;1016.2;1031.8;,27.613539,26.820908,55.891174,28.320480,
516,-1,-1,-1,-1,1,2,1,2,998.86,1031.90,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.519531,0.000000,0.000000,0.000000,15,3,1;4;2;,,998.8;1016.4;1031.9;,27.613539,26.820908,55.891174,28.320480,
517,-1,-1,-1,-1,1,2,1,2,998.99,1032.00,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.417969,0.000000,0.000000,0.000000,10,3,1;4;2;,,998.9;1016.5;1032.0;,27.613539,26.820908,55.891174,28.320480,
518,-1,-1,-1,-1,1,2,1,2,999.12,1032.20,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.777344,0.000000,0.000000,0.000000,10,3,1;4;2;,,999.1;1016.6;1032.2;,27.613539,26.820908,55.891174,28.320480,
519,-1,-1,-1,-1,1,2,1,2,999.26,1032.30,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.726563,0.000000,0.000000,0.000000,15,3,1;4;2;,,999.2;1016.8;1032.3;,27.613539,26.820908,55.891174,28.320480,
520,-1,-1,-1,-1,1,2,1,2,999.39,1032.40,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.601563,0.000000,0.000000,0.000000,10,3,1;4;2;,,999.3;1016.9;1032.4;,27.613539,26.820908,55.891174,28.320480,
521,-1,-1,-1,-1,1,2,1,2,999.52,1032.60,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.960938,0.000000,0.000000,0.000000,10,3,1;4;2;,,999.5;1017.0;1032.6;,27.613539,26.820908,55.891174,28.320480,
522,-1,-1,-1,-1,1,2,1,2,999.66,1032.70,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.859375,0.000000,0.000000,0.000000,5,3,1;4;2;,,999.6;1017.2;1032.7;,27.613539,26.820908,55.891174,28.320480,
523,-1,-1,-1,-1,1,2,1,2,999.79,1032.80,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.804688,0.000000,0.000000,0.000000,15,3,1;4;2;,,999.7;1017.3;1032.8;,27.613539,26.820908,55.891174,28.320480,
524,-1,-1,-1,-1,1,2,1,2,999.92,1033.00,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.164063,0.000000,0.000000,0.000000,10,3,1;4;2;,,999.9;1017.4;1033.0;,27.613539,26.820908,55.891174,28.320480,
525,-1,-1,-1,-1,1,2,1,2,1000.06,1033.10,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.062500,0.000000,0.000000,0.000000,5,3,1;4;2;,,1000.0;1017.6;1033.1;,27.613539,26.820908,55.891174,28.320480,
526,-1,-1,-1,-1,1,2,1,2,1000.19,1033.20,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.960938,0.000000,0.000000,0.000000,5,3,1;4;2;,,1000.1;1017.7;1033.2;,27.613539,26.820908,55.891174,28.320480,
527,-1,-1,-1,-1,1,2,1,2,1000.32,1033.40,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.375000,0.000000,0.000000,0.000000,10,3,1;4;2;,,1000.3;1017.8;1033.4;,27.613539,26.820908,55.891174,28.320480,
528,-1,-1,-1,-1,1,2,1,2,1000.46,1033.50,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.246094,0.000000,0.000000,0.000000,0,3,1;4;2;,,1000.4;1018.0;1033.5;,27.613539,26.820908,55.891174,28.320480,
529,-1,-1,-1,-1,1,2,1,2,1000.59,1033.70,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35468.605469,0.000000,0.000000,0.000000,10,3,1;4;2;,,1000.5;1018.1;1033.7;,27.613539,26.820908,55.891174,28.320480,
530,-1,-1,-1,-1,1,2,1,2,1000.72,1033.80,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.554688,0.000000,0.000000,0.000000,0,3,1;4;2;,,1000.7;1018.2;1033.8;,27.613539,26.820908,55.891174,28.320480,
531,-1,-1,-1,-1,1,2,1,2,1000.85,1033.90,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.453125,0.000000,0.000000,0.000000,10,3,1;4;2;,,1000.8;1018.4;1033.9;,27.613539,26.820908,55.891174,28.320480,
532,-1,-1,-1,-1,1,2,1,2,1000.99,1034.00,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.351563,0.000000,0.000000,0.000000,5,3,1;4;2;,,1000.9;1018.5;1034.0;,27.613539,26.820908,55.891174,28.320480,
533,-1,-1,-1,-1,1,2,1,2,1001.12,1034.20,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.710938,0.000000,0.000000,0.000000,10,3,1;4;2;,,1001.1;1018.6;1034.2;,27.613539,26.820908,55.891174,28.320480,
534,-1,-1,-1,-1,1,2,1,2,1001.25,1034.30,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.660156,0.000000,0.000000,0.000000,0,3,1;4;2;,,1001.2;1018.8;1034.3;,27.613539,26.820908,55.891174,28.320480,
535,-1,-1,-1,-1,1,2,1,2,1001.39,1034.40,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.558594,0.000000,0.000000,0.000000,10,3,1;4;2;,,1001.3;1018.9;1034.4;,27.613539,26.820908,55.891174,28.320480,
536,-1,-1,-1,-1,1,2,1,2,1001.52,1034.60,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.917969,0.000000,0.000000,0.000000,15,3,1;4;2;,,1001.5;1019.0;1034.6;,27.613539,26.820908,55.891174,28.320480,
537,-1,-1,-1,-1,1,2,1,2,1001.65,1034.70,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.816406,0.000000,0.000000,0.000000,10,3,1;4;2;,,1001.6;1019.2;1034.7;,27.613539,26.820908,55.891174,28.320480,
538,-1,-1,-1,-1,1,2,1,2,1001.79,1034.80,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.742188,0.000000,0.000000,0.000000,10,3,1;4;2;,,1001.7;1019.3;1034.8;,27.613539,26.820908,55.891174,28.320480,
539,-1,-1,-1,-1,1,2,1,2,1001.92,1035.00,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.101563,0.000000,0.000000,0.000000,10,3,1;4;2;,,1001.9;1019.4;1035.0;,27.613539,26.820908,55.891174,28.320480,
540,-1,-1,-1,-1,1,2,1,2,1002.05,1035.10,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.000000,0.000000,0.000000,0.000000,0,3,1;4;2;,,1002.0;1019.6;1035.1;,27.613539,26.820908,55.891174,28.320480,
