name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
,32107698,,,,132738423,132738299,Local,1,0.15600,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986644,40.701640,0.0 -111.986673,40.703900,0.0</coordinates></LineString>","<LineString><coordinates>-111.986650,40.701639,0.0 -111.986680,40.703900,0.0</coordinates></LineString>",,,
,32108729,,,,132739026,132772443,Local,1,0.08600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986603,40.688050,0.0 -111.986604,40.689300,0.0</coordinates></LineString>","<LineString><coordinates>-111.986610,40.688050,0.0 -111.986610,40.689300,0.0</coordinates></LineString>",,,
,32108729,,,,132772443,132739026,Local,1,0.08600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986616,40.689300,0.0 -111.986616,40.688050,0.0</coordinates></LineString>","<LineString><coordinates>-111.986610,40.689300,0.0 -111.986610,40.688050,0.0</coordinates></LineString>",,,
,32108730,,,,132738891,132772443,Local,1,0.07500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986616,40.690390,0.0 -111.986616,40.689300,0.0</coordinates></LineString>","<LineString><coordinates>-111.986610,40.690390,0.0 -111.986610,40.689300,0.0</coordinates></LineString>",,,
,32108730,,,,132772443,132738891,Local,1,0.07500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986604,40.689300,0.0 -111.986604,40.690390,0.0</coordinates></LineString>","<LineString><coordinates>-111.986610,40.689300,0.0 -111.986610,40.690390,0.0</coordinates></LineString>",,,
,32109071,,,,132772647,132772648,Local,1,0.11100,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.961833,40.695040,0.0 -111.961834,40.696649,0.0</coordinates></LineString>","<LineString><coordinates>-111.961840,40.695040,0.0 -111.961840,40.696649,0.0</coordinates></LineString>",,,
,32109071,,,,132772648,132772647,Local,1,0.11100,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.961846,40.696649,0.0 -111.961846,40.695040,0.0</coordinates></LineString>","<LineString><coordinates>-111.961840,40.696649,0.0 -111.961840,40.695040,0.0</coordinates></LineString>",,,
,32125835,,,,132738638,132783439,Major arterial,1,0.04000,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.953989,40.696705,0.0 -111.953234,40.696708,0.0</coordinates></LineString>","<LineString><coordinates>-111.953989,40.696711,0.0 -111.953234,40.696714,0.0</coordinates></LineString>",,,
,32125835,,,,132783439,132738638,Major arterial,1,0.04000,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.953234,40.696720,0.0 -111.953989,40.696718,0.0</coordinates></LineString>","<LineString><coordinates>-111.953234,40.696714,0.0 -111.953989,40.696711,0.0</coordinates></LineString>",,,
,32129137,,,,132727842,132727843,Major arterial,1,0.12900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.013350,40.696554,0.0 -112.010900,40.696564,0.0</coordinates></LineString>","<LineString><coordinates>-112.013350,40.696560,0.0 -112.010900,40.696570,0.0</coordinates></LineString>",,,
,32129137,,,,132727843,132727842,Major arterial,1,0.12900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.010900,40.696577,0.0 -112.013350,40.696566,0.0</coordinates></LineString>","<LineString><coordinates>-112.010900,40.696570,0.0 -112.013350,40.696560,0.0</coordinates></LineString>",,,
,32129138,,,,132727890,132727977,Local,1,0.12000,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.015306,40.695080,0.0 -112.015296,40.693340,0.0</coordinates></LineString>","<LineString><coordinates>-112.015300,40.695080,0.0 -112.015290,40.693340,0.0</coordinates></LineString>",,,
,32129138,,,,132727977,132727890,Local,1,0.12000,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.015284,40.693340,0.0 -112.015294,40.695080,0.0</coordinates></LineString>","<LineString><coordinates>-112.015290,40.693340,0.0 -112.015300,40.695080,0.0</coordinates></LineString>",,,
,32131952,,,,132738460,132738581,Local,1,0.13800,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986656,40.700700,0.0 -111.986656,40.698700,0.0</coordinates></LineString>","<LineString><coordinates>-111.986650,40.700700,0.0 -111.986650,40.698700,0.0</coordinates></LineString>",,,
,32131952,,,,132738581,132738460,Local,1,0.13800,2,15.0000,400.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986644,40.698700,0.0 -111.986644,40.700700,0.0</coordinates></LineString>","<LineString><coordinates>-111.986650,40.698700,0.0 -111.986650,40.700700,0.0</coordinates></LineString>",,,
,32132426,,,,132738865,132738924,Local,1,0.10600,2,15.0000,400.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967546,40.691300,0.0 -111.967546,40.689760,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.691300,0.0 -111.967540,40.689760,0.0</coordinates></LineString>",,,
,32132426,,,,132738924,132738865,Local,1,0.10600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967534,40.689760,0.0 -111.967534,40.691300,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.689760,0.0 -111.967540,40.691300,0.0</coordinates></LineString>",,,
,32132429,,,,132738658,132772648,Major arterial,1,0.08600,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.960210,40.696646,0.0 -111.961840,40.696655,0.0</coordinates></LineString>","<LineString><coordinates>-111.960210,40.696640,0.0 -111.961840,40.696649,0.0</coordinates></LineString>",,,
,32132429,,,,132772648,132738658,Major arterial,1,0.08600,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.961840,40.696642,0.0 -111.960210,40.696634,0.0</coordinates></LineString>","<LineString><coordinates>-111.961840,40.696649,0.0 -111.960210,40.696640,0.0</coordinates></LineString>",,,
,32132430,,,,132738654,132772648,Major arterial,1,0.01000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.962030,40.696644,0.0 -111.961840,40.696642,0.0</coordinates></LineString>","<LineString><coordinates>-111.962030,40.696650,0.0 -111.961840,40.696649,0.0</coordinates></LineString>",,,
,32132430,,,,132772648,132738654,Major arterial,1,0.01000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.961840,40.696655,0.0 -111.962030,40.696657,0.0</coordinates></LineString>","<LineString><coordinates>-111.961840,40.696649,0.0 -111.962030,40.696650,0.0</coordinates></LineString>",,,
,32132431,,,,132738657,132738711,Minor arterial,1,0.06500,3,40.0000,1000.0000,65,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.957987,40.696680,0.0 -111.957966,40.695740,0.0</coordinates></LineString>","<LineString><coordinates>-111.957980,40.696680,0.0 -111.957960,40.695740,0.0</coordinates></LineString>",,,
,32132431,,,,132738711,132738657,Minor arterial,1,0.06500,3,40.0000,1000.0000,65,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.957954,40.695740,0.0 -111.957974,40.696680,0.0</coordinates></LineString>","<LineString><coordinates>-111.957960,40.695740,0.0 -111.957980,40.696680,0.0</coordinates></LineString>",,,
,101950028,,,,132738949,132914139,Local,1,0.02700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.977084,40.690020,0.0 -111.977084,40.690410,0.0</coordinates></LineString>","<LineString><coordinates>-111.977090,40.690020,0.0 -111.977090,40.690410,0.0</coordinates></LineString>",,,
,101950028,,,,132914139,132738949,Local,1,0.02700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.977096,40.690410,0.0 -111.977096,40.690020,0.0</coordinates></LineString>","<LineString><coordinates>-111.977090,40.690410,0.0 -111.977090,40.690020,0.0</coordinates></LineString>",,,
,101950029,,,,132738882,132914139,Local,1,0.02700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.977097,40.690800,0.0 -111.977096,40.690410,0.0</coordinates></LineString>","<LineString><coordinates>-111.977090,40.690800,0.0 -111.977090,40.690410,0.0</coordinates></LineString>",,,
,101950029,,,,132914139,132738882,Local,1,0.02700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.977084,40.690410,0.0 -111.977084,40.690800,0.0</coordinates></LineString>","<LineString><coordinates>-111.977090,40.690410,0.0 -111.977090,40.690800,0.0</coordinates></LineString>",,,
,112266515,,,,132727838,132923786,Major arterial,1,0.08900,2,45.0000,750.0000,56,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.034360,40.696536,0.0 -112.036050,40.696537,0.0</coordinates></LineString>","<LineString><coordinates>-112.034360,40.696530,0.0 -112.036050,40.696530,0.0</coordinates></LineString>",,,
,112266515,,,,132923786,132727838,Major arterial,1,0.08900,2,45.0000,750.0000,56,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.036050,40.696524,0.0 -112.034360,40.696524,0.0</coordinates></LineString>","<LineString><coordinates>-112.036050,40.696530,0.0 -112.034360,40.696530,0.0</coordinates></LineString>",,,
,112266608,,,,132738997,132923841,Local,1,0.07900,2,15.0000,400.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967546,40.688490,0.0 -111.967546,40.687350,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.688490,0.0 -111.967540,40.687350,0.0</coordinates></LineString>",,,
,112266608,,,,132923841,132738997,Local,1,0.07900,2,15.0000,400.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967533,40.687350,0.0 -111.967534,40.688490,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.687350,0.0 -111.967540,40.688490,0.0</coordinates></LineString>",,,
,112267401,,,,132738470,132754311,Local,1,0.16800,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.973446,40.700590,0.0 -111.973546,40.698160,0.0</coordinates></LineString>","<LineString><coordinates>-111.973440,40.700590,0.0 -111.973540,40.698160,0.0</coordinates></LineString>",,,
,112267401,,,,132754311,132738470,Local,1,0.16800,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.973534,40.698160,0.0 -111.973433,40.700590,0.0</coordinates></LineString>","<LineString><coordinates>-111.973540,40.698160,0.0 -111.973440,40.700590,0.0</coordinates></LineString>",,,
,112321125,,,,132738657,132953255,Major arterial,1,0.12900,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.957980,40.696674,0.0 -111.955531,40.696696,0.0</coordinates></LineString>","<LineString><coordinates>-111.957980,40.696680,0.0 -111.955531,40.696702,0.0</coordinates></LineString>",,,
,112321125,,,,132953255,132738657,Major arterial,1,0.12900,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.955531,40.696708,0.0 -111.957980,40.696686,0.0</coordinates></LineString>","<LineString><coordinates>-111.955531,40.696702,0.0 -111.957980,40.696680,0.0</coordinates></LineString>",,,
,112321126,,,,132738635,132953255,Major arterial,1,0.02700,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.955013,40.696714,0.0 -111.955531,40.696708,0.0</coordinates></LineString>","<LineString><coordinates>-111.955013,40.696707,0.0 -111.955531,40.696702,0.0</coordinates></LineString>",,,
,112321126,,,,132953255,132738635,Major arterial,1,0.02700,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.955531,40.696696,0.0 -111.955012,40.696701,0.0</coordinates></LineString>","<LineString><coordinates>-111.955531,40.696702,0.0 -111.955013,40.696707,0.0</coordinates></LineString>",,,
,124014065,,,,132783439,133035530,Major arterial,1,0.09700,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.953234,40.696708,0.0 -111.951391,40.696723,0.0</coordinates></LineString>","<LineString><coordinates>-111.953234,40.696714,0.0 -111.951391,40.696730,0.0</coordinates></LineString>",,,
,124014065,,,,133035530,132783439,Major arterial,1,0.09700,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.951391,40.696736,0.0 -111.953234,40.696720,0.0</coordinates></LineString>","<LineString><coordinates>-111.951391,40.696730,0.0 -111.953234,40.696714,0.0</coordinates></LineString>",,,
,124014069,,,,132738647,133035530,Major arterial,1,0.15800,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.948390,40.696737,0.0 -111.951391,40.696736,0.0</coordinates></LineString>","<LineString><coordinates>-111.948390,40.696730,0.0 -111.951391,40.696730,0.0</coordinates></LineString>",,,
,124014069,,,,133035530,132738647,Major arterial,1,0.15800,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.951391,40.696723,0.0 -111.948390,40.696724,0.0</coordinates></LineString>","<LineString><coordinates>-111.951391,40.696730,0.0 -111.948390,40.696730,0.0</coordinates></LineString>",,,
,124014070,,,,132738653,133035531,Major arterial,1,0.08500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.964280,40.696646,0.0 -111.965899,40.696642,0.0</coordinates></LineString>","<LineString><coordinates>-111.964280,40.696640,0.0 -111.965899,40.696636,0.0</coordinates></LineString>",,,
,124014070,,,,133035531,132738653,Major arterial,1,0.08500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.965899,40.696630,0.0 -111.964280,40.696634,0.0</coordinates></LineString>","<LineString><coordinates>-111.965899,40.696636,0.0 -111.964280,40.696640,0.0</coordinates></LineString>",,,
,124014071,,,,132738651,133035531,Major arterial,1,0.08600,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.967540,40.696634,0.0 -111.965899,40.696630,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.696640,0.0 -111.965899,40.696636,0.0</coordinates></LineString>",,,
,124014071,,,,133035531,132738651,Major arterial,1,0.08600,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.965899,40.696642,0.0 -111.967540,40.696646,0.0</coordinates></LineString>","<LineString><coordinates>-111.965899,40.696636,0.0 -111.967540,40.696640,0.0</coordinates></LineString>",,,
,124014072,,,,132738652,133035532,Major arterial,1,0.09700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.971200,40.696624,0.0 -111.969347,40.696627,0.0</coordinates></LineString>","<LineString><coordinates>-111.971200,40.696630,0.0 -111.969347,40.696633,0.0</coordinates></LineString>",,,
,124014072,,,,133035532,132738652,Major arterial,1,0.09700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.969347,40.696639,0.0 -111.971200,40.696637,0.0</coordinates></LineString>","<LineString><coordinates>-111.969347,40.696633,0.0 -111.971200,40.696630,0.0</coordinates></LineString>",,,
,124014073,,,,132738651,133035532,Major arterial,1,0.09500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.967540,40.696646,0.0 -111.969347,40.696639,0.0</coordinates></LineString>","<LineString><coordinates>-111.967540,40.696640,0.0 -111.969347,40.696633,0.0</coordinates></LineString>",,,
,124014073,,,,133035532,132738651,Major arterial,1,0.09500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.969347,40.696627,0.0 -111.967540,40.696634,0.0</coordinates></LineString>","<LineString><coordinates>-111.969347,40.696633,0.0 -111.967540,40.696640,0.0</coordinates></LineString>",,,
,124014074,,,,132738677,133035533,Major arterial,1,0.09500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.973509,40.696635,0.0 -111.973543,40.696636,0.0 -111.975314,40.696638,0.0</coordinates></LineString>","<LineString><coordinates>-111.973509,40.696629,0.0 -111.973543,40.696630,0.0 -111.975314,40.696631,0.0</coordinates></LineString>",,,
,124014074,,,,133035533,132738677,Major arterial,1,0.09500,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.975314,40.696625,0.0 -111.973543,40.696624,0.0 -111.973509,40.696623,0.0</coordinates></LineString>","<LineString><coordinates>-111.975314,40.696631,0.0 -111.973543,40.696630,0.0 -111.973509,40.696629,0.0</coordinates></LineString>",,,
,124014075,,,,132738649,133035533,Major arterial,1,0.09300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.977090,40.696623,0.0 -111.975314,40.696625,0.0</coordinates></LineString>","<LineString><coordinates>-111.977090,40.696630,0.0 -111.975314,40.696631,0.0</coordinates></LineString>",,,
,124014075,,,,133035533,132738649,Major arterial,1,0.09300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.975314,40.696638,0.0 -111.977090,40.696636,0.0</coordinates></LineString>","<LineString><coordinates>-111.975314,40.696631,0.0 -111.977090,40.696630,0.0</coordinates></LineString>",,,
,124014076,,,,132738644,133035534,Major arterial,1,0.10400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986640,40.696603,0.0 -111.984655,40.696610,0.0</coordinates></LineString>","<LineString><coordinates>-111.986640,40.696610,0.0 -111.984655,40.696616,0.0</coordinates></LineString>",,,
,124014076,,,,133035534,132738644,Major arterial,1,0.10400,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.984655,40.696622,0.0 -111.986640,40.696616,0.0</coordinates></LineString>","<LineString><coordinates>-111.984655,40.696616,0.0 -111.986640,40.696610,0.0</coordinates></LineString>",,,
,124014077,,,,132738645,133035534,Major arterial,1,0.19600,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.980930,40.696626,0.0 -111.984655,40.696622,0.0</coordinates></LineString>","<LineString><coordinates>-111.980930,40.696620,0.0 -111.984655,40.696616,0.0</coordinates></LineString>",,,
,124014077,,,,133035534,132738645,Major arterial,1,0.19600,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.984655,40.696610,0.0 -111.980930,40.696614,0.0</coordinates></LineString>","<LineString><coordinates>-111.984655,40.696616,0.0 -111.980930,40.696620,0.0</coordinates></LineString>",,,
,124014078,,,,132738643,133035535,Major arterial,1,0.02400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991410,40.696594,0.0 -111.990957,40.696591,0.0</coordinates></LineString>","<LineString><coordinates>-111.991410,40.696600,0.0 -111.990957,40.696598,0.0</coordinates></LineString>",,,
,124014078,,,,133035535,132738643,Major arterial,1,0.02400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990956,40.696604,0.0 -111.991410,40.696606,0.0</coordinates></LineString>","<LineString><coordinates>-111.990957,40.696598,0.0 -111.991410,40.696600,0.0</coordinates></LineString>",,,
,124014079,,,,132738640,133035535,Major arterial,1,0.03400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990310,40.696606,0.0 -111.990957,40.696604,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.696600,0.0 -111.990957,40.696598,0.0</coordinates></LineString>",,,
,124014079,,,,133035535,132738640,Major arterial,1,0.03400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990956,40.696591,0.0 -111.990310,40.696594,0.0</coordinates></LineString>","<LineString><coordinates>-111.990957,40.696598,0.0 -111.990310,40.696600,0.0</coordinates></LineString>",,,
,124014080,,,,132738642,133035536,Major arterial,1,0.03200,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992710,40.696616,0.0 -111.993315,40.696602,0.0</coordinates></LineString>","<LineString><coordinates>-111.992710,40.696610,0.0 -111.993314,40.696595,0.0</coordinates></LineString>",,,
,124014080,,,,133035536,132738642,Major arterial,1,0.03200,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.993314,40.696589,0.0 -111.992710,40.696604,0.0</coordinates></LineString>","<LineString><coordinates>-111.993314,40.696595,0.0 -111.992710,40.696610,0.0</coordinates></LineString>",,,
,124014081,,,,132738637,133035536,Major arterial,1,0.02700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.993830,40.696594,0.0 -111.993315,40.696589,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.696600,0.0 -111.993314,40.696595,0.0</coordinates></LineString>",,,
,124014081,,,,133035536,132738637,Major arterial,1,0.02700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.993314,40.696602,0.0 -111.993830,40.696607,0.0</coordinates></LineString>","<LineString><coordinates>-111.993314,40.696595,0.0 -111.993830,40.696600,0.0</coordinates></LineString>",,,
,124014082,,,,132738639,133035537,Major arterial,1,0.06000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.996190,40.696604,0.0 -111.995050,40.696597,0.0</coordinates></LineString>","<LineString><coordinates>-111.996190,40.696610,0.0 -111.995050,40.696603,0.0</coordinates></LineString>",,,
,124014082,,,,133035537,132738639,Major arterial,1,0.06000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.995050,40.696610,0.0 -111.996190,40.696616,0.0</coordinates></LineString>","<LineString><coordinates>-111.995050,40.696603,0.0 -111.996190,40.696610,0.0</coordinates></LineString>",,,
,124014083,,,,132738637,133035537,Major arterial,1,0.06400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.993830,40.696607,0.0 -111.995050,40.696610,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.696600,0.0 -111.995050,40.696603,0.0</coordinates></LineString>",,,
,124014083,,,,133035537,132738637,Major arterial,1,0.06400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.995050,40.696597,0.0 -111.993830,40.696594,0.0</coordinates></LineString>","<LineString><coordinates>-111.995050,40.696603,0.0 -111.993830,40.696600,0.0</coordinates></LineString>",,,
,124014084,,,,132682591,133035538,Major arterial,1,0.05300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.005730,40.696564,0.0 -112.004713,40.696579,0.0</coordinates></LineString>","<LineString><coordinates>-112.005730,40.696570,0.0 -112.004713,40.696585,0.0</coordinates></LineString>",,,
,124014084,,,,133035538,132682591,Major arterial,1,0.05300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.004713,40.696591,0.0 -112.005730,40.696577,0.0</coordinates></LineString>","<LineString><coordinates>-112.004713,40.696585,0.0 -112.005730,40.696570,0.0</coordinates></LineString>",,,
,124014085,,,,132738633,133035538,Major arterial,1,0.14700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.001910,40.696586,0.0 -112.004713,40.696591,0.0</coordinates></LineString>","<LineString><coordinates>-112.001910,40.696580,0.0 -112.004713,40.696585,0.0</coordinates></LineString>",,,
,124014085,,,,133035538,132738633,Major arterial,1,0.14700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.004713,40.696579,0.0 -112.001910,40.696574,0.0</coordinates></LineString>","<LineString><coordinates>-112.004713,40.696585,0.0 -112.001910,40.696580,0.0</coordinates></LineString>",,,
,124014086,,,,132682591,133035539,Major arterial,1,0.13800,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.005730,40.696577,0.0 -112.008365,40.696583,0.0</coordinates></LineString>","<LineString><coordinates>-112.005730,40.696570,0.0 -112.008365,40.696577,0.0</coordinates></LineString>",,,
,124014086,,,,133035539,132682591,Major arterial,1,0.13800,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.008365,40.696571,0.0 -112.005730,40.696564,0.0</coordinates></LineString>","<LineString><coordinates>-112.008365,40.696577,0.0 -112.005730,40.696570,0.0</coordinates></LineString>",,,
,124014087,,,,132727844,133035539,Major arterial,1,0.05900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.009490,40.696564,0.0 -112.008365,40.696571,0.0</coordinates></LineString>","<LineString><coordinates>-112.009490,40.696570,0.0 -112.008365,40.696577,0.0</coordinates></LineString>",,,
,124014087,,,,133035539,132727844,Major arterial,1,0.05900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.008365,40.696583,0.0 -112.009490,40.696576,0.0</coordinates></LineString>","<LineString><coordinates>-112.008365,40.696577,0.0 -112.009490,40.696570,0.0</coordinates></LineString>",,,
,124014088,,,,132727843,133035540,Major arterial,1,0.03400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.010900,40.696564,0.0 -112.010251,40.696563,0.0</coordinates></LineString>","<LineString><coordinates>-112.010900,40.696570,0.0 -112.010251,40.696569,0.0</coordinates></LineString>",,,
,124014088,,,,133035540,132727843,Major arterial,1,0.03400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.010251,40.696575,0.0 -112.010900,40.696577,0.0</coordinates></LineString>","<LineString><coordinates>-112.010251,40.696569,0.0 -112.010900,40.696570,0.0</coordinates></LineString>",,,
,124014089,,,,132727844,133035540,Major arterial,1,0.04000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.009490,40.696576,0.0 -112.010251,40.696575,0.0</coordinates></LineString>","<LineString><coordinates>-112.009490,40.696570,0.0 -112.010251,40.696569,0.0</coordinates></LineString>",,,
,124014089,,,,133035540,132727844,Major arterial,1,0.04000,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.010251,40.696563,0.0 -112.009490,40.696564,0.0</coordinates></LineString>","<LineString><coordinates>-112.010251,40.696569,0.0 -112.009490,40.696570,0.0</coordinates></LineString>",,,
,124014090,,,,132727842,133035541,Major arterial,1,0.05900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.013350,40.696566,0.0 -112.014466,40.696557,0.0</coordinates></LineString>","<LineString><coordinates>-112.013350,40.696560,0.0 -112.014466,40.696550,0.0</coordinates></LineString>",,,
,124014090,,,,133035541,132727842,Major arterial,1,0.05900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.014465,40.696544,0.0 -112.013350,40.696554,0.0</coordinates></LineString>","<LineString><coordinates>-112.014466,40.696550,0.0 -112.013350,40.696560,0.0</coordinates></LineString>",,,
,124014091,,,,132727841,133035541,Major arterial,1,0.04400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.015300,40.696544,0.0 -112.014466,40.696544,0.0</coordinates></LineString>","<LineString><coordinates>-112.015300,40.696550,0.0 -112.014466,40.696550,0.0</coordinates></LineString>",,,
,124014091,,,,133035541,132727841,Major arterial,1,0.04400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.014466,40.696557,0.0 -112.015300,40.696557,0.0</coordinates></LineString>","<LineString><coordinates>-112.014466,40.696550,0.0 -112.015300,40.696550,0.0</coordinates></LineString>",,,
