name,link_id,TMC,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,original_geometry
7800 Sout,5524,,5524,5022,Principal arterial,1,0.1988,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.925466,40.608847,0.0 -111.929141,40.609531,0.0</coordinates></LineString>","<LineString><coordinates>-111.925488,40.608731,0.0 -111.929163,40.609415,0.0</coordinates></LineString>"
7800 Sout,5524,,5524,5863,Principal arterial,1,0.4697,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.925467,40.608614,0.0 -111.916763,40.610148,0.0</coordinates></LineString>","<LineString><coordinates>-111.925488,40.608731,0.0 -111.916784,40.610265,0.0</coordinates></LineString>"
7000 Sout,5577,,5577,5436,Principal arterial,1,0.187,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.942298,40.623920,0.0 -111.938740,40.623967,0.0</coordinates></LineString>","<LineString><coordinates>-111.942300,40.624038,0.0 -111.938742,40.624085,0.0</coordinates></LineString>"
Redwood R,5578,,5578,5436,Highway/Expressway,1,0.4375,3,39,2000,284.8,2,120,12,8,0,0.1,,0,"<LineString><coordinates>-111.938878,40.630427,0.0 -111.938860,40.624085,0.0</coordinates></LineString>","<LineString><coordinates>-111.938760,40.630427,0.0 -111.938742,40.624085,0.0</coordinates></LineString>"
South Jor,5587,,5587,5174,Principal arterial,1,0.2961,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919287,40.560194,0.0 -111.913896,40.558956,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.913869,40.559071,0.0</coordinates></LineString>"
1000 West,5587,,5587,10857,Minor arterial,1,0.1459,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919144,40.560331,0.0 -111.919540,40.562424,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.919656,40.562402,0.0</coordinates></LineString>"
South Jor,5587,,5587,11259,Principal arterial,1,0.4105,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919234,40.560425,0.0 -111.926711,40.562125,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.926737,40.562009,0.0</coordinates></LineString>"
Cent,5588,,5588,1357,Freeway,1,0.4955,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.917128,40.571944,0.0 -111.914412,40.565065,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.914302,40.565109,0.0</coordinates></LineString>"
9800 Sout,5588,,5588,5215,Major arterial,1,0.1435,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916998,40.572105,0.0 -111.919658,40.572571,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.919678,40.572454,0.0</coordinates></LineString>"
9800 Sout,5588,,5588,11184,Major arterial,1,0.1725,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.917006,40.571870,0.0 -111.913758,40.572213,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.913770,40.572331,0.0</coordinates></LineString>"
Cent,5589,,5589,1322,Freeway,1,0.2229,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.933945,40.587791,0.0 -111.934231,40.591016,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.934349,40.591006,0.0</coordinates></LineString>"
Cent,5589,,5589,1353,Freeway,1,0.2564,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934181,40.587787,0.0 -111.934384,40.584074,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.934266,40.584068,0.0</coordinates></LineString>"
9000 Sout,5589,,5589,5112,Highway/Expressway,1,0.2454,2,39,2000,446,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934063,40.587899,0.0 -111.938730,40.587880,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.938730,40.587762,0.0</coordinates></LineString>"
9000 Sout,5589,,5589,5114,Highway/Expressway,1,0.256,2,39,2000,446,2,120,12,13,0,0.1,,0,"<LineString><coordinates>-111.934063,40.587663,0.0 -111.929195,40.587676,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.929195,40.587794,0.0</coordinates></LineString>"
Cent,5592,,5592,1323,Freeway,1,0.2697,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.922059,40.587719,0.0 -111.921302,40.591586,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.921418,40.591609,0.0</coordinates></LineString>"
Cent,5592,,5592,1354,Freeway,1,0.2627,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.922287,40.587780,0.0 -111.923540,40.584092,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.923428,40.584054,0.0</coordinates></LineString>"
9000 Sout,5592,,5592,5114,Highway/Expressway,1,0.3692,2,32,2000,423.7,2,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.922174,40.587860,0.0 -111.929194,40.587912,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.929195,40.587794,0.0</coordinates></LineString>"
9000 Sout,5727,,5727,5118,Highway/Expressway,1,0.1119,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902132,40.588118,0.0 -111.904259,40.588132,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.904260,40.588014,0.0</coordinates></LineString>"
9000 Sout,5727,,5727,5119,Highway/Expressway,1,0.058,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902136,40.587882,0.0 -111.901033,40.587853,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.901030,40.587971,0.0</coordinates></LineString>"
Cent,5728,,5728,1361,Freeway,1,0.1705,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.900702,40.573649,0.0 -111.902400,40.575754,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.902492,40.575680,0.0</coordinates></LineString>"
300 West,5728,,5728,5729,Major arterial,1,0.2666,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900912,40.573576,0.0 -111.900943,40.569710,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.900825,40.569709,0.0</coordinates></LineString>"
500 West,5728,,5728,7984,Major arterial,1,0.4879,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900676,40.573573,0.0 -111.900583,40.580646,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.900701,40.580648,0.0</coordinates></LineString>"
9800 Sout,5729,,5729,5175,Major arterial,1,0.1853,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900825,40.569827,0.0 -111.904348,40.569814,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.904348,40.569696,0.0</coordinates></LineString>"
300 West,5729,,5729,5728,Major arterial,1,0.2666,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900707,40.569708,0.0 -111.900676,40.573574,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.900794,40.573575,0.0</coordinates></LineString>"
9800 Sout,5729,,5729,5929,Major arterial,1,0.1956,2,25,2000,300.7,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900825,40.569591,0.0 -111.897106,40.569603,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.897106,40.569721,0.0</coordinates></LineString>"
700 West,5730,,5730,8172,Major arterial,1,0.1782,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905617,40.583282,0.0 -111.905621,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.905503,40.580699,0.0</coordinates></LineString>"
700 West,5730,,5730,11763,Major arterial,1,0.1123,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905381,40.583281,0.0 -111.905370,40.584908,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.905488,40.584909,0.0</coordinates></LineString>"
Sugar Fact,5736,,5736,8116,Minor arterial,1,0.3243,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938696,40.602461,0.0 -111.944863,40.602410,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.944862,40.602292,0.0</coordinates></LineString>"
Redwood R,5736,,5736,11146,Highway/Expressway,1,0.2454,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938577,40.602348,0.0 -111.938740,40.605903,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.938858,40.605898,0.0</coordinates></LineString>"
Redwood R,5736,,5736,11148,Highway/Expressway,1,0.228,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938813,40.602347,0.0 -111.938911,40.599043,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.938793,40.599039,0.0</coordinates></LineString>"
Cent,5820,,5820,1320,Freeway,1,0.3445,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929334,40.603419,0.0 -111.934219,40.600091,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.934152,40.599993,0.0</coordinates></LineString>"
1300 West,5820,,5820,5103,Major arterial,1,0.5746,1,32,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929385,40.603320,0.0 -111.929341,40.594990,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.929223,40.594991,0.0</coordinates></LineString>"
1300 West,5820,,5820,11147,Major arterial,1,0.3015,1,32,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.929149,40.603320,0.0 -111.929117,40.607690,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.929235,40.607691,0.0</coordinates></LineString>"
7000 Sout,5861,,5861,5441,Principal arterial,1,0.1407,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.915123,40.621912,0.0 -111.917036,40.623339,0.0</coordinates></LineString>","<LineString><coordinates>-111.915194,40.621817,0.0 -111.917107,40.623244,0.0</coordinates></LineString>"
7000 Sout,5861,,5861,10872,Principal arterial,1,0.1205,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.915233,40.621705,0.0 -111.913146,40.620982,0.0</coordinates></LineString>","<LineString><coordinates>-111.915194,40.621817,0.0 -111.913107,40.621094,0.0</coordinates></LineString>"
7800 Sout,5863,,5863,5009,Principal arterial,1,0.1904,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.916777,40.610147,0.0 -111.913165,40.610352,0.0</coordinates></LineString>","<LineString><coordinates>-111.916784,40.610265,0.0 -111.913172,40.610470,0.0</coordinates></LineString>"
7800 Sout,5863,,5863,5524,Principal arterial,1,0.4697,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916805,40.610382,0.0 -111.925509,40.608848,0.0</coordinates></LineString>","<LineString><coordinates>-111.916784,40.610265,0.0 -111.925488,40.608731,0.0</coordinates></LineString>"
South Jor,5868,,5868,5174,Principal arterial,1,0.1943,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910180,40.558978,0.0 -111.913862,40.559189,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.913869,40.559071,0.0</coordinates></LineString>"
South Jor,5868,,5868,5216,Principal arterial,1,0.3901,2,27,2000,386.8,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910185,40.558742,0.0 -111.902772,40.558879,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.902774,40.558997,0.0</coordinates></LineString>"
River Fron,5868,,5868,6253,Minor arterial,1,0.339,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910278,40.558936,0.0 -111.913739,40.554791,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.913648,40.554715,0.0</coordinates></LineString>"
9800 Sout,5929,,5929,5729,Major arterial,1,0.1956,2,25,2000,300.7,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.897106,40.569839,0.0 -111.900825,40.569827,0.0</coordinates></LineString>","<LineString><coordinates>-111.897106,40.569721,0.0 -111.900825,40.569709,0.0</coordinates></LineString>"
Cent,6185,,6185,1359,Freeway,1,0.3586,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.905479,40.575867,0.0 -111.911789,40.577835,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.911824,40.577722,0.0</coordinates></LineString>"
700 West,6185,,6185,8172,Major arterial,1,0.3411,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905396,40.575754,0.0 -111.905385,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.905503,40.580699,0.0</coordinates></LineString>"
River Fron,6253,,6253,5868,Minor arterial,1,0.339,1,26,2000,514.5,5,120,12,15,0,0.1,,0,"<LineString><coordinates>-111.913557,40.554639,0.0 -111.910096,40.558784,0.0</coordinates></LineString>","<LineString><coordinates>-111.913648,40.554715,0.0 -111.910187,40.558860,0.0</coordinates></LineString>"
Cent,6255,,6255,1356,Freeway,1,0.2527,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.919593,40.565985,0.0 -111.924081,40.567291,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.924114,40.567177,0.0</coordinates></LineString>"
Cent,6255,,6255,1357,Freeway,1,0.2849,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.919643,40.565754,0.0 -111.914319,40.564992,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.914302,40.565109,0.0</coordinates></LineString>"
1000 West,6255,,6255,5215,Minor arterial,1,0.4541,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919508,40.565872,0.0 -111.919560,40.572455,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.919678,40.572454,0.0</coordinates></LineString>"
1000 West,6255,,6255,10857,Minor arterial,1,0.2393,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919744,40.565872,0.0 -111.919774,40.562403,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.919656,40.562402,0.0</coordinates></LineString>"
Cent,6256,,6256,1352,Freeway,1,0.254,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929143,40.568162,0.0 -111.933967,40.567994,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.933963,40.567876,0.0</coordinates></LineString>"
Cent,6256,,6256,1356,Freeway,1,0.271,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929159,40.567927,0.0 -111.924134,40.567060,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.924114,40.567177,0.0</coordinates></LineString>"
1300 West,6256,,6256,5214,Major arterial,1,0.4031,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929257,40.568045,0.0 -111.929325,40.562201,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929207,40.562200,0.0</coordinates></LineString>"
1300 West,6256,,6256,5232,Major arterial,1,0.3069,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929021,40.568046,0.0 -111.929083,40.572495,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929201,40.572493,0.0</coordinates></LineString>"
500 West,6270,,6270,6273,Major arterial,1,0.188,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904734,40.593847,0.0 -111.905564,40.596497,0.0</coordinates></LineString>","<LineString><coordinates>-111.904847,40.593812,0.0 -111.905677,40.596462,0.0</coordinates></LineString>"
500 West,6270,,6270,10853,Major arterial,1,0.1007,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904961,40.593780,0.0 -111.904556,40.592353,0.0</coordinates></LineString>","<LineString><coordinates>-111.904847,40.593812,0.0 -111.904442,40.592385,0.0</coordinates></LineString>"
500 West,6273,,6273,6270,Major arterial,1,0.188,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905790,40.596427,0.0 -111.904960,40.593777,0.0</coordinates></LineString>","<LineString><coordinates>-111.905677,40.596462,0.0 -111.904847,40.593812,0.0</coordinates></LineString>"
500 West,6273,,6273,10851,Major arterial,1,0.0461,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905584,40.596536,0.0 -111.906037,40.597108,0.0</coordinates></LineString>","<LineString><coordinates>-111.905677,40.596462,0.0 -111.906130,40.597034,0.0</coordinates></LineString>"
500 West,7210,,7210,10850,Major arterial,1,0.0378,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904863,40.585755,0.0 -111.904217,40.585513,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.904175,40.585624,0.0</coordinates></LineString>"
500 West,7210,,7210,10854,Major arterial,1,0.0658,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904727,40.585794,0.0 -111.904099,40.586619,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.904193,40.586691,0.0</coordinates></LineString>"
700 West,7210,,7210,11763,Major arterial,1,0.0747,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904918,40.585934,0.0 -111.905585,40.584977,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.905488,40.584909,0.0</coordinates></LineString>"
500 West,7984,,7984,5728,Major arterial,1,0.4879,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900819,40.580650,0.0 -111.900912,40.573577,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.900794,40.573575,0.0</coordinates></LineString>"
500 West,7984,,7984,10849,Major arterial,1,0.2495,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900583,40.580647,0.0 -111.900554,40.584263,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.900672,40.584264,0.0</coordinates></LineString>"
9400 Sout,7984,,7984,11489,Principal arterial,1,0.1026,1,30,2000,814.4,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900701,40.580766,0.0 -111.902652,40.580765,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.902652,40.580647,0.0</coordinates></LineString>"
8660 S,8002,,8002,5113,Minor arterial,1,0.242,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.943372,40.593859,0.0 -111.938769,40.593895,0.0</coordinates></LineString>","<LineString><coordinates>-111.943373,40.593977,0.0 -111.938770,40.594013,0.0</coordinates></LineString>"
Sugar Fact,8116,,8116,5736,Minor arterial,1,0.3243,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.944861,40.602174,0.0 -111.938694,40.602225,0.0</coordinates></LineString>","<LineString><coordinates>-111.944862,40.602292,0.0 -111.938695,40.602343,0.0</coordinates></LineString>"
700 West,8172,,8172,5730,Major arterial,1,0.1782,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905385,40.580699,0.0 -111.905381,40.583282,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.905499,40.583282,0.0</coordinates></LineString>"
700 West,8172,,8172,6185,Major arterial,1,0.3411,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905621,40.580699,0.0 -111.905632,40.575754,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.905514,40.575754,0.0</coordinates></LineString>"
9400 Sout,8172,,8172,11489,Principal arterial,1,0.1499,1,35,2000,857.3,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905505,40.580581,0.0 -111.902654,40.580529,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.902652,40.580647,0.0</coordinates></LineString>"
Jordan Gat,10847,,10847,5216,Major arterial,1,0.1274,2,30,2000,316.5,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902631,40.557153,0.0 -111.902656,40.558999,0.0</coordinates></LineString>","<LineString><coordinates>-111.902749,40.557151,0.0 -111.902774,40.558997,0.0</coordinates></LineString>"
500 West,10849,,10849,4156,Major arterial,1,0.0946,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900556,40.584287,0.0 -111.900826,40.585643,0.0</coordinates></LineString>","<LineString><coordinates>-111.900672,40.584264,0.0 -111.900942,40.585620,0.0</coordinates></LineString>"
500 West,10849,,10849,7984,Major arterial,1,0.2495,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900790,40.584265,0.0 -111.900819,40.580649,0.0</coordinates></LineString>","<LineString><coordinates>-111.900672,40.584264,0.0 -111.900701,40.580648,0.0</coordinates></LineString>"
Cent,10850,,10850,1360,Freeway,1,0.1651,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.904242,40.585526,0.0 -111.901901,40.583931,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.901834,40.584029,0.0</coordinates></LineString>"
500 West,10850,,10850,4156,Major arterial,1,0.17,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904175,40.585506,0.0 -111.900942,40.585502,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.900942,40.585620,0.0</coordinates></LineString>"
500 West,10850,,10850,7210,Major arterial,1,0.0378,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904133,40.585735,0.0 -111.904779,40.585977,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.904821,40.585866,0.0</coordinates></LineString>"
500 West,10851,,10851,6273,Major arterial,1,0.0461,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.906223,40.596960,0.0 -111.905770,40.596388,0.0</coordinates></LineString>","<LineString><coordinates>-111.906130,40.597034,0.0 -111.905677,40.596462,0.0</coordinates></LineString>"
500 West,10851,,10851,10852,Major arterial,1,0.1884,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.906083,40.597143,0.0 -111.909199,40.598491,0.0</coordinates></LineString>","<LineString><coordinates>-111.906130,40.597034,0.0 -111.909246,40.598382,0.0</coordinates></LineString>"
500 West,10852,,10852,5106,Major arterial,1,0.0551,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909226,40.598499,0.0 -111.910248,40.598674,0.0</coordinates></LineString>","<LineString><coordinates>-111.909246,40.598382,0.0 -111.910268,40.598557,0.0</coordinates></LineString>"
500 West,10852,,10852,10851,Major arterial,1,0.1884,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909293,40.598273,0.0 -111.906177,40.596925,0.0</coordinates></LineString>","<LineString><coordinates>-111.909246,40.598382,0.0 -111.906130,40.597034,0.0</coordinates></LineString>"
Cent,10853,,10853,1325,Freeway,1,0.1583,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.904444,40.592503,0.0 -111.907453,40.592462,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.907451,40.592344,0.0</coordinates></LineString>"
500 West,10853,,10853,6270,Major arterial,1,0.1007,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904328,40.592417,0.0 -111.904733,40.593844,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.904847,40.593812,0.0</coordinates></LineString>"
500 West,10853,,10853,11910,Major arterial,1,0.166,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904560,40.592376,0.0 -111.904376,40.589974,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.904258,40.589983,0.0</coordinates></LineString>"
500 West,10854,,10854,5118,Major arterial,1,0.0913,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904075,40.586697,0.0 -111.904142,40.588020,0.0</coordinates></LineString>","<LineString><coordinates>-111.904193,40.586691,0.0 -111.904260,40.588014,0.0</coordinates></LineString>"
500 West,10854,,10854,7210,Major arterial,1,0.0658,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904287,40.586763,0.0 -111.904915,40.585938,0.0</coordinates></LineString>","<LineString><coordinates>-111.904193,40.586691,0.0 -111.904821,40.585866,0.0</coordinates></LineString>"
1000 West,10857,,10857,5587,Minor arterial,1,0.1459,1,26,2000,514.5,5,120,12,15,0,0.1,,0,"<LineString><coordinates>-111.919772,40.562380,0.0 -111.919376,40.560287,0.0</coordinates></LineString>","<LineString><coordinates>-111.919656,40.562402,0.0 -111.919260,40.560309,0.0</coordinates></LineString>"
1000 West,10857,,10857,6255,Minor arterial,1,0.2393,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919538,40.562401,0.0 -111.919508,40.565870,0.0</coordinates></LineString>","<LineString><coordinates>-111.919656,40.562402,0.0 -111.919626,40.565871,0.0</coordinates></LineString>"
7000 Sout,10872,,10872,5030,Principal arterial,1,0.1514,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.913114,40.620976,0.0 -111.910242,40.620801,0.0</coordinates></LineString>","<LineString><coordinates>-111.913107,40.621094,0.0 -111.910235,40.620919,0.0</coordinates></LineString>"
7000 Sout,10872,,10872,5861,Principal arterial,1,0.1205,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913068,40.621206,0.0 -111.915155,40.621929,0.0</coordinates></LineString>","<LineString><coordinates>-111.913107,40.621094,0.0 -111.915194,40.621817,0.0</coordinates></LineString>"
7800 Sout,11123,,11123,5017,Principal arterial,1,0.2622,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.943739,40.609402,0.0 -111.938751,40.609399,0.0</coordinates></LineString>","<LineString><coordinates>-111.943739,40.609520,0.0 -111.938751,40.609517,0.0</coordinates></LineString>"
