agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
1658,-1,-1,-1,-1,1,2,1,2,74.64,119.80,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.320313,0.000000,0.000000,0.000000,0,3,1;3;2;,,74.6;74.7;119.8;,0.017882,-0.125179,40.253934,0.053648,
1659,-1,-1,-1,-1,1,2,1,2,74.68,119.80,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.214844,0.000000,0.000000,0.000000,0,3,1;3;2;,,74.6;74.8;119.8;,0.017882,-0.125179,40.253934,0.053648,
1660,-1,-1,-1,-1,1,2,1,2,74.73,119.90,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.578125,0.000000,0.000000,0.000000,0,3,1;3;2;,,74.7;74.8;119.9;,0.017882,-0.125179,40.253934,0.053648,
1661,-1,-1,-1,-1,1,2,1,2,74.77,119.90,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.468750,0.000000,0.000000,0.000000,0,3,1;3;2;,,74.7;74.9;119.9;,0.017882,-0.125179,40.253934,0.053648,
1662,-1,-1,-1,-1,1,2,1,2,74.82,119.90,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.363281,0.000000,0.000000,0.000000,0,3,1;3;2;,,74.8;74.9;119.9;,0.017882,-0.125179,40.253934,0.053648,
1663,-1,-1,-1,-1,1,2,1,2,74.86,120.00,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.726563,0.000000,0.000000,0.000000,10,3,1;3;2;,,74.8;75.0;120.0;,0.017882,-0.125179,40.253934,0.053648,
1664,-1,-1,-1,-1,1,2,1,2,74.91,120.00,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.617188,0.000000,0.000000,0.000000,10,3,1;3;2;,,74.9;75.0;120.0;,0.017882,-0.125179,40.253934,0.053648,
1665,-1,-1,-1,-1,1,2,1,2,74.95,120.10,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.980469,0.000000,0.000000,0.000000,15,3,1;3;2;,,74.9;75.1;120.1;,0.017882,-0.125179,40.253934,0.053648,
1666,-1,-1,-1,-1,1,2,1,2,75.00,120.10,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.875000,0.000000,0.000000,0.000000,10,3,1;3;2;,,74.9;75.1;120.1;,0.017882,-0.125179,40.253934,0.053648,
1667,-1,-1,-1,-1,1,2,1,2,75.04,120.20,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.238281,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.0;75.1;120.2;,0.017882,-0.125179,40.253934,0.053648,
1668,-1,-1,-1,-1,1,2,1,2,75.09,120.20,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.128906,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.0;75.2;120.2;,0.017882,-0.125179,40.253934,0.053648,
1669,-1,-1,-1,-1,1,2,1,2,75.13,120.30,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.496094,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.1;75.2;120.3;,0.017882,-0.125179,40.253934,0.053648,
1670,-1,-1,-1,-1,1,2,1,2,75.18,120.30,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.386719,0.000000,0.000000,0.000000,10,3,1;3;2;,,75.1;75.3;120.3;,0.017882,-0.125179,40.253934,0.053648,
1671,-1,-1,-1,-1,1,2,1,2,75.22,120.40,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.753906,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.2;75.3;120.4;,0.017882,-0.125179,40.253934,0.053648,
1672,-1,-1,-1,-1,1,2,1,2,75.27,120.40,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.640625,0.000000,0.000000,0.000000,10,3,1;3;2;,,75.2;75.4;120.4;,0.017882,-0.125179,40.253934,0.053648,
1673,-1,-1,-1,-1,1,2,1,2,75.31,120.40,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.539063,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.3;75.4;120.4;,0.017882,-0.125179,40.253934,0.053648,
1674,-1,-1,-1,-1,1,2,1,2,75.36,120.50,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.902344,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.3;75.5;120.5;,0.017882,-0.125179,40.253934,0.053648,
1675,-1,-1,-1,-1,1,2,1,2,75.40,120.50,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.796875,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.4;75.5;120.5;,0.017882,-0.125179,40.253934,0.053648,
1676,-1,-1,-1,-1,1,2,1,2,75.45,120.60,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48406.156250,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.4;75.5;120.6;,0.017882,-0.125179,40.253934,0.053648,
1677,-1,-1,-1,-1,1,2,1,2,75.49,120.60,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48387.050781,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.4;75.6;120.6;,0.017882,-0.125179,40.253934,0.053648,
1678,-1,-1,-1,-1,1,2,1,2,75.54,120.70,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.414063,0.000000,0.000000,0.000000,10,3,1;3;2;,,75.5;75.6;120.7;,0.017882,-0.125179,40.253934,0.053648,
1679,-1,-1,-1,-1,1,2,1,2,75.58,120.70,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.308594,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.5;75.7;120.7;,0.017882,-0.125179,40.253934,0.053648,
1680,-1,-1,-1,-1,1,2,1,2,75.63,120.80,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.671875,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.6;75.7;120.8;,0.017882,-0.125179,40.253934,0.053648,
1681,-1,-1,-1,-1,1,2,1,2,75.67,120.80,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.566406,0.000000,0.000000,0.000000,10,3,1;3;2;,,75.6;75.8;120.8;,0.017882,-0.125179,40.253934,0.053648,
1682,-1,-1,-1,-1,1,2,1,2,75.72,120.80,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.457031,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.7;75.8;120.8;,0.017882,-0.125179,40.253934,0.053648,
1683,-1,-1,-1,-1,1,2,1,2,75.76,120.90,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.820313,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.7;75.9;120.9;,0.017882,-0.125179,40.253934,0.053648,
1684,-1,-1,-1,-1,1,2,1,2,75.81,120.90,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.710938,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.8;75.9;120.9;,0.017882,-0.125179,40.253934,0.053648,
1685,-1,-1,-1,-1,1,2,1,2,75.85,121.00,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48404.078125,0.000000,0.000000,0.000000,0,3,1;3;2;,,75.8;76.0;121.0;,0.017882,-0.125179,40.253934,0.053648,
1686,-1,-1,-1,-1,1,2,1,2,75.90,121.00,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.968750,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.8;76.0;121.0;,0.017882,-0.125179,40.253934,0.053648,
1687,-1,-1,-1,-1,1,2,1,2,75.94,121.10,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.332031,0.000000,0.000000,0.000000,5,3,1;3;2;,,75.9;76.0;121.1;,0.017882,-0.125179,40.253934,0.053648,
1688,-1,-1,-1,-1,1,2,1,2,75.99,121.10,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.222656,0.000000,0.000000,0.000000,15,3,1;3;2;,,75.9;76.1;121.1;,0.017882,-0.125179,40.253934,0.053648,
1689,-1,-1,-1,-1,1,2,1,2,76.03,121.20,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.589844,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.0;76.1;121.2;,0.017882,-0.125179,40.253934,0.053648,
1690,-1,-1,-1,-1,1,2,1,2,76.08,121.20,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.480469,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.0;76.2;121.2;,0.017882,-0.125179,40.253934,0.053648,
1691,-1,-1,-1,-1,1,2,1,2,76.12,121.30,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.847656,0.000000,0.000000,0.000000,0,3,1;3;2;,,76.1;76.2;121.3;,0.017882,-0.125179,40.253934,0.053648,
1692,-1,-1,-1,-1,1,2,1,2,76.17,121.30,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.738281,0.000000,0.000000,0.000000,0,3,1;3;2;,,76.1;76.3;121.3;,0.017882,-0.125179,40.253934,0.053648,
1693,-1,-1,-1,-1,1,2,1,2,76.21,121.30,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.632813,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.2;76.3;121.3;,0.017882,-0.125179,40.253934,0.053648,
1694,-1,-1,-1,-1,1,2,1,2,76.26,121.40,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.996094,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.2;76.4;121.4;,0.017882,-0.125179,40.253934,0.053648,
1695,-1,-1,-1,-1,1,2,1,2,76.30,121.40,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.890625,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.3;76.4;121.4;,0.017882,-0.125179,40.253934,0.053648,
1696,-1,-1,-1,-1,1,2,1,2,76.35,121.50,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48406.253906,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.3;76.4;121.5;,0.017882,-0.125179,40.253934,0.053648,
1697,-1,-1,-1,-1,1,2,1,2,76.39,121.50,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48387.148438,0.000000,0.000000,0.000000,0,3,1;3;2;,,76.3;76.5;121.5;,0.017882,-0.125179,40.253934,0.053648,
1698,-1,-1,-1,-1,1,2,1,2,76.44,121.60,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.511719,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.4;76.5;121.6;,0.017882,-0.125179,40.253934,0.053648,
1699,-1,-1,-1,-1,1,2,1,2,76.48,121.60,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.402344,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.4;76.6;121.6;,0.017882,-0.125179,40.253934,0.053648,
1700,-1,-1,-1,-1,1,2,1,2,76.53,121.70,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.765625,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.5;76.6;121.7;,0.017882,-0.125179,40.253934,0.053648,
1701,-1,-1,-1,-1,1,2,1,2,76.57,121.70,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.660156,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.5;76.7;121.7;,0.017882,-0.125179,40.253934,0.053648,
1702,-1,-1,-1,-1,1,2,1,2,76.62,121.70,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.550781,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.6;76.7;121.7;,0.017882,-0.125179,40.253934,0.053648,
1703,-1,-1,-1,-1,1,2,1,2,76.66,121.80,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.917969,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.6;76.8;121.8;,0.017882,-0.125179,40.253934,0.053648,
1704,-1,-1,-1,-1,1,2,1,2,76.71,121.80,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.808594,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.7;76.8;121.8;,0.017882,-0.125179,40.253934,0.053648,
1705,-1,-1,-1,-1,1,2,1,2,76.75,121.90,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48404.175781,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.7;76.9;121.9;,0.017882,-0.125179,40.253934,0.053648,
1706,-1,-1,-1,-1,1,2,1,2,76.80,121.90,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48385.066406,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.7;76.9;121.9;,0.017882,-0.125179,40.253934,0.053648,
1707,-1,-1,-1,-1,1,2,1,2,76.84,122.00,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.429688,0.000000,0.000000,0.000000,10,3,1;3;2;,,76.8;76.9;122.0;,0.017882,-0.125179,40.253934,0.053648,
1708,-1,-1,-1,-1,1,2,1,2,76.89,122.00,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.320313,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.8;77.0;122.0;,0.017882,-0.125179,40.253934,0.053648,
1709,-1,-1,-1,-1,1,2,1,2,76.93,122.10,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.687500,0.000000,0.000000,0.000000,5,3,1;3;2;,,76.9;77.0;122.1;,0.017882,-0.125179,40.253934,0.053648,
1710,-1,-1,-1,-1,1,2,1,2,76.98,122.10,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.578125,0.000000,0.000000,0.000000,15,3,1;3;2;,,76.9;77.1;122.1;,0.017882,-0.125179,40.253934,0.053648,
1711,-1,-1,-1,-1,1,2,1,2,77.02,122.20,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.941406,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.0;77.1;122.2;,0.017882,-0.125179,40.253934,0.053648,
1712,-1,-1,-1,-1,1,2,1,2,77.07,122.20,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.832031,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.0;77.2;122.2;,0.017882,-0.125179,40.253934,0.053648,
1713,-1,-1,-1,-1,1,2,1,2,77.11,122.20,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.730469,0.000000,0.000000,0.000000,5,3,1;3;2;,,77.1;77.2;122.2;,0.017882,-0.125179,40.253934,0.053648,
1714,-1,-1,-1,-1,1,2,1,2,77.16,122.30,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48402.093750,0.000000,0.000000,0.000000,0,3,1;3;2;,,77.1;77.3;122.3;,0.017882,-0.125179,40.253934,0.053648,
1715,-1,-1,-1,-1,1,2,1,2,77.20,122.30,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.988281,0.000000,0.000000,0.000000,0,3,1;3;2;,,77.2;77.3;122.3;,0.017882,-0.125179,40.253934,0.053648,
1716,-1,-1,-1,-1,1,2,1,2,77.25,122.40,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48406.347656,0.000000,0.000000,0.000000,0,3,1;3;2;,,77.2;77.3;122.4;,0.017882,-0.125179,40.253934,0.053648,
1717,-1,-1,-1,-1,1,2,1,2,77.29,122.40,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48387.242188,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.2;77.4;122.4;,0.017882,-0.125179,40.253934,0.053648,
1718,-1,-1,-1,-1,1,2,1,2,77.34,122.50,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.605469,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.3;77.4;122.5;,0.017882,-0.125179,40.253934,0.053648,
1719,-1,-1,-1,-1,1,2,1,2,77.38,122.50,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.496094,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.3;77.5;122.5;,0.017882,-0.125179,40.253934,0.053648,
1720,-1,-1,-1,-1,1,2,1,2,77.43,122.60,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.863281,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.4;77.5;122.6;,0.017882,-0.125179,40.253934,0.053648,
1721,-1,-1,-1,-1,1,2,1,2,77.47,122.60,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.753906,0.000000,0.000000,0.000000,5,3,1;3;2;,,77.4;77.6;122.6;,0.017882,-0.125179,40.253934,0.053648,
1722,-1,-1,-1,-1,1,2,1,2,77.52,122.60,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.648438,0.000000,0.000000,0.000000,5,3,1;3;2;,,77.5;77.6;122.6;,0.017882,-0.125179,40.253934,0.053648,
1723,-1,-1,-1,-1,1,2,1,2,77.56,122.70,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48400.007813,0.000000,0.000000,0.000000,0,3,1;3;2;,,77.5;77.7;122.7;,0.017882,-0.125179,40.253934,0.053648,
1724,-1,-1,-1,-1,1,2,1,2,77.61,122.70,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.902344,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.6;77.7;122.7;,0.017882,-0.125179,40.253934,0.053648,
1725,-1,-1,-1,-1,1,2,1,2,77.65,122.80,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48404.269531,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.6;77.8;122.8;,0.017882,-0.125179,40.253934,0.053648,
1726,-1,-1,-1,-1,1,2,1,2,77.70,122.80,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48385.164063,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.6;77.8;122.8;,0.017882,-0.125179,40.253934,0.053648,
1727,-1,-1,-1,-1,1,2,1,2,77.74,122.90,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.523438,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.7;77.8;122.9;,0.017882,-0.125179,40.253934,0.053648,
1728,-1,-1,-1,-1,1,2,1,2,77.79,122.90,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.417969,0.000000,0.000000,0.000000,15,3,1;3;2;,,77.7;77.9;122.9;,0.017882,-0.125179,40.253934,0.053648,
1729,-1,-1,-1,-1,1,2,1,2,77.83,123.00,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.781250,0.000000,0.000000,0.000000,5,3,1;3;2;,,77.8;77.9;123.0;,0.017882,-0.125179,40.253934,0.053648,
1730,-1,-1,-1,-1,1,2,1,2,77.88,123.00,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.675781,0.000000,0.000000,0.000000,5,3,1;3;2;,,77.8;78.0;123.0;,0.017882,-0.125179,40.253934,0.053648,
1731,-1,-1,-1,-1,1,2,1,2,77.92,123.10,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48417.035156,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.9;78.0;123.1;,0.017882,-0.125179,40.253934,0.053648,
1732,-1,-1,-1,-1,1,2,1,2,77.97,123.10,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.929688,0.000000,0.000000,0.000000,10,3,1;3;2;,,77.9;78.1;123.1;,0.017882,-0.125179,40.253934,0.053648,
1733,-1,-1,-1,-1,1,2,1,2,78.01,123.10,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.824219,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.0;78.1;123.1;,0.017882,-0.125179,40.253934,0.053648,
1734,-1,-1,-1,-1,1,2,1,2,78.06,123.20,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48402.187500,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.0;78.2;123.2;,0.017882,-0.125179,40.253934,0.053648,
1735,-1,-1,-1,-1,1,2,1,2,78.10,123.20,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48383.078125,0.000000,0.000000,0.000000,10,3,1;3;2;,,78.1;78.2;123.2;,0.017882,-0.125179,40.253934,0.053648,
1736,-1,-1,-1,-1,1,2,1,2,78.15,123.30,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48406.445313,0.000000,0.000000,0.000000,10,3,1;3;2;,,78.1;78.2;123.3;,0.017882,-0.125179,40.253934,0.053648,
1737,-1,-1,-1,-1,1,2,1,2,78.19,123.30,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48387.339844,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.1;78.3;123.3;,0.017882,-0.125179,40.253934,0.053648,
1738,-1,-1,-1,-1,1,2,1,2,78.24,123.40,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.703125,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.2;78.3;123.4;,0.017882,-0.125179,40.253934,0.053648,
1739,-1,-1,-1,-1,1,2,1,2,78.28,123.40,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.593750,0.000000,0.000000,0.000000,5,3,1;3;2;,,78.2;78.4;123.4;,0.017882,-0.125179,40.253934,0.053648,
1740,-1,-1,-1,-1,1,2,1,2,78.33,123.50,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.960938,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.3;78.4;123.5;,0.017882,-0.125179,40.253934,0.053648,
1741,-1,-1,-1,-1,1,2,1,2,78.37,123.50,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.851563,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.3;78.5;123.5;,0.017882,-0.125179,40.253934,0.053648,
1742,-1,-1,-1,-1,1,2,1,2,78.42,123.50,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.742188,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.4;78.5;123.5;,0.017882,-0.125179,40.253934,0.053648,
1743,-1,-1,-1,-1,1,2,1,2,78.46,123.60,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48400.105469,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.4;78.6;123.6;,0.017882,-0.125179,40.253934,0.053648,
1744,-1,-1,-1,-1,1,2,1,2,78.51,123.60,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48381.000000,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.5;78.6;123.6;,0.017882,-0.125179,40.253934,0.053648,
1745,-1,-1,-1,-1,1,2,1,2,78.55,123.70,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48404.363281,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.5;78.7;123.7;,0.017882,-0.125179,40.253934,0.053648,
1746,-1,-1,-1,-1,1,2,1,2,78.60,123.70,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48385.253906,0.000000,0.000000,0.000000,10,3,1;3;2;,,78.5;78.7;123.7;,0.017882,-0.125179,40.253934,0.053648,
1747,-1,-1,-1,-1,1,2,1,2,78.64,123.80,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.621094,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.6;78.7;123.8;,0.017882,-0.125179,40.253934,0.053648,
1748,-1,-1,-1,-1,1,2,1,2,78.69,123.80,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.515625,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.6;78.8;123.8;,0.017882,-0.125179,40.253934,0.053648,
1749,-1,-1,-1,-1,1,2,1,2,78.73,123.90,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.878906,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.7;78.8;123.9;,0.017882,-0.125179,40.253934,0.053648,
1750,-1,-1,-1,-1,1,2,1,2,78.78,123.90,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.769531,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.7;78.9;123.9;,0.017882,-0.125179,40.253934,0.053648,
1751,-1,-1,-1,-1,1,2,1,2,78.82,124.00,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48417.132813,0.000000,0.000000,0.000000,0,3,1;3;2;,,78.8;78.9;124.0;,0.017882,-0.125179,40.253934,0.053648,
1752,-1,-1,-1,-1,1,2,1,2,78.87,124.00,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48398.027344,0.000000,0.000000,0.000000,15,3,1;4;2;,,78.8;123.9;124.0;,0.017882,-0.125179,40.253934,0.053648,
1753,-1,-1,-1,-1,1,2,1,2,78.91,124.00,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.917969,0.000000,0.000000,0.000000,15,3,1;3;2;,,78.9;79.0;124.0;,0.017882,-0.125179,40.253934,0.053648,
